id	t	x	max_velocity	interactions	beam_crosses	moving	asleep	is_interpolated
2026-06-18_20-59-32_00605e|01	62980	0.571167883211679	0.907567102692638	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	62990	0.572992700729927	0.943797331933126	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63000	0.572992700729927	7.07748154000073	0	1	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63010	0.437956204379562	1.1063148585087	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63020	0.441605839416058	0.961343834375535	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63030	0.441605839416058	0.918076234446055	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63040	0.441605839416058	1.05166820779154	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63050	0.441605839416058	0.87877712860846	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63060	0.441605839416058	0.901319454702948	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63070	0.441605839416058	1.00897114270044	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63080	0.441605839416058	0.932993773211454	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63090	0.441605839416058	0.926571089253096	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63100	0.441605839416058	0.895114815219502	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63110	0.441605839416058	0.922313881803838	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63120	0.441605839416058	1.04202645570799	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63130	0.445255474452555	1.23560240594192	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63140	0.441605839416058	1.16648389009452	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63150	0.43978102189781	0.990555343912675	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63160	0.43978102189781	1.01129706139809	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63170	0.43978102189781	0.920192618740115	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63180	0.43978102189781	0.880802919107316	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63190	0.43978102189781	0.956926860674898	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63200	0.43978102189781	0.956926860674897	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63210	0.43978102189781	0.943797331933126	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63220	0.43978102189781	0.909659260936014	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63230	0.43978102189781	1.00433534139537	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63240	0.43978102189781	1.01129706139809	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63250	0.43978102189781	0.95472598996886	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63260	0.43978102189781	0.956926860674897	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63270	0.43978102189781	1.00433534139537	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63280	0.43978102189781	1.04442857477186	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63290	0.43978102189781	0.997421545536063	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63300	0.43978102189781	0.963559960788491	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63310	0.43978102189781	0.928707056209923	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63320	0.43978102189781	1.08862610724112	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63330	0.43978102189781	1.12170523125164	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63340	0.43978102189781	0.956926860674897	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63350	0.43978102189781	0.956926860674898	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63360	0.43978102189781	1.07864552309876	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63370	0.43978102189781	1.04202645570799	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63380	0.43978102189781	0.952530181124982	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63390	0.43978102189781	0.833448453898811	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63400	0.43978102189781	0.945973009480518	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63410	0.43978102189781	0.997421545536063	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63420	0.43978102189781	1.12170523125164	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63430	0.43978102189781	0.988277129841447	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63440	0.43978102189781	1.04202645570799	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63450	0.43978102189781	0.98147387793292	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63460	0.43978102189781	0.891002136221104	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63470	0.43978102189781	1.05409255338946	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63480	0.43978102189781	0.945973009480518	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63490	0.43978102189781	1.04924943803377	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63500	0.43978102189781	0.976964415083441	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63510	0.43978102189781	1.02300732946372	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63520	0.43978102189781	0.911756242102237	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63530	0.43978102189781	0.911756242102237	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63540	0.43978102189781	0.983736408888796	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63550	0.43978102189781	0.972475671333722	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63560	0.43978102189781	0.961343834375535	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63570	0.43978102189781	1.57354347087863	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63580	0.437956204379562	1.7696148141033	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63590	0.430656934306569	1.210260182567	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63600	0.432481751824818	3.31038682806978	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63610	0.374087591240876	1.207476661389	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63620	0.372262773722628	1.05166820779154	0	0	TRUE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63630	0.372262773722628	0.89924647748164	0	0	FALSE	FALSE	FALSE
2026-06-18_20-59-32_00605e|01	63640	0.372262773722628	1.00202543420941	0	0	TRUE	FALSE	FALSE
